Drop Information	Freeze Temperature	Diameter (microns)
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-24.83	38.84
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-24.81	38.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.80	35.56
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.80	36.56
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.80	37.71
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.80	38.42
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.77	39.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.74	37.39
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.74	40.19
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.74	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.73	40.43
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.70	28.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.70	36.61
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.67	35.19
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.63	34.95
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.63	41.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.63	41.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.60	34.20
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.58	37.93
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.58	34.55
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.58	35.42
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.50	35.98
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.50	37.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.50	38.64
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.48	41.52
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-24.47	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.47	38.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.44	36.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-24.43	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.40	41.23
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.37	37.36
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.33	32.95
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-24.32	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-24.32	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.31	32.97
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.31	33.98
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.31	35.64
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.26	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.26	42.21
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.25	34.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.20	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.18	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.18	34.33
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.18	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.18	36.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.18	39.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.18	39.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.18	40.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.15	33.31
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.13	37.46
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-24.12	40.62
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.10	42.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-24.00	37.53
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-23.87	34.26
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-23.87	39.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-23.86	38.98
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-23.83	38.73
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-23.70	36.56
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-23.30	36.93
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-23.23	42.42
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-2.10	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-2.10	41.82
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-2.10	39.68
